-143,-0.0053061,0.447707345,-0.106361474,-0.004191672
-142.8,-0.005317012,0.446965378,-0.102313287,-0.003936566
-142.6,-0.005327957,0.446216162,-0.098396943,-0.00368651
-142.4,-0.005338934,0.445460205,-0.094607124,-0.003441263
-142.2,-0.005349943,0.444697993,-0.090938733,-0.003200592
-142,-0.005360984,0.443929985,-0.087386875,-0.002964272
-141.8,-0.005372058,0.443156622,-0.083946857,-0.002732084
-141.6,-0.005383164,0.442378322,-0.080614171,-0.002503818
-141.4,-0.005394303,0.441595482,-0.077384494,-0.002279269
-141.2,-0.005405475,0.440808482,-0.074253673,-0.002058239
-141,-0.00541668,0.440017683,-0.071217721,-0.001840536
-140.8,-0.005427917,0.439223428,-0.068272812,-0.001625974
-140.6,-0.005439188,0.438426045,-0.065415269,-0.001414373
-140.4,-0.005450492,0.437625846,-0.062641562,-0.001205556
-140.2,-0.005461829,0.436823126,-0.059948298,-0.000999354
-140,-0.0054732,0.436018169,-0.057332221,-0.000795602
-139.8,-0.005484605,0.435211244,-0.054790198,-0.000594139
-139.6,-0.005496043,0.434402605,-0.052319221,-0.000394809
-139.4,-0.005507516,0.433592497,-0.049916399,-0.000197461
-139.2,-0.005519022,0.432781152,-0.047578951,-1.94534E-06
-139,-0.005530563,0.431968791,-0.045304206,0.00019188
-138.8,-0.005542138,0.431155622,-0.043089593,0.000384156
-138.6,-0.005553747,0.430341846,-0.040932642,0.000575019
-138.4,-0.005565392,0.429527653,-0.038830977,0.000764602
-138.2,-0.005577071,0.428713224,-0.036782312,0.000953035
-138,-0.005588785,0.42789873,-0.034784446,0.001140444
-137.8,-0.005600535,0.427084334,-0.032835265,0.001326954
-137.6,-0.00561232,0.426270193,-0.030932732,0.001512685
-137.4,-0.00562414,0.425456453,-0.029074887,0.001697755
-137.2,-0.005635997,0.424643255,-0.027259844,0.001882281
-137,-0.005647889,0.423830733,-0.025485787,0.002066374
-136.8,-0.005659817,0.423019012,-0.023750967,0.002250147
-136.6,-0.005671781,0.422208213,-0.0220537,0.002433708
-136.4,-0.005683782,0.42139845,-0.020392365,0.002617163
-136.2,-0.005695819,0.420589832,-0.0187654,0.002800616
-136,-0.005707893,0.41978246,-0.0171713,0.002984171
-135.8,-0.005720004,0.418976433,-0.015608614,0.003167927
-135.6,-0.005732152,0.418171843,-0.014075947,0.003351985
-135.4,-0.005744337,0.417368777,-0.012571951,0.003536441
-135.2,-0.00575656,0.416567318,-0.011095328,0.003721391
-135,-0.005768821,0.415767545,-0.009644827,0.003906929
-134.8,-0.005781119,0.414969532,-0.008219242,0.004093149
-134.6,-0.005793455,0.414173348,-0.006817409,0.004280141
-134.4,-0.00580583,0.413379062,-0.005438207,0.004467997
-134.2,-0.005818243,0.412586735,-0.004080554,0.004656804
-134,-0.005830694,0.411796426,-0.002743406,0.004846653
-133.8,-0.005843185,0.411008191,-0.001425757,0.005037628
-133.6,-0.005855714,0.410222084,-0.000126634,0.005229817
-133.4,-0.005868282,0.409438153,0.0011549,0.005423304
-133.2,-0.00588089,0.408656445,0.00241975,0.005618173
-133,-0.005893538,0.407877005,0.003668788,0.005814509
-132.8,-0.005906225,0.407099873,0.004902858,0.006012392
-132.6,-0.005918952,0.406325088,0.006122774,0.006211906
-132.4,-0.005931719,0.405552687,0.007329321,0.006413131
-132.2,-0.005944527,0.404782703,0.008523259,0.006616148
-132,-0.005957375,0.404015169,0.009705319,0.006821037
-131.8,-0.005970264,0.403250113,0.010876209,0.007027877
-131.6,-0.005983194,0.402487563,0.012036612,0.007236748
-131.4,-0.005996165,0.401727546,0.013187189,0.007447727
-131.2,-0.006009177,0.400970084,0.014328577,0.007660892
-131,-0.006022231,0.400215201,0.015461392,0.007876323
-130.8,-0.006035327,0.399462916,0.01658623,0.008094094
-130.6,-0.006048465,0.398713247,0.017703664,0.008314285
-130.4,-0.006061645,0.397966214,0.01881425,0.008536971
-130.2,-0.006074867,0.39722183,0.019918525,0.008762229
-130,-0.006088132,0.396480111,0.021017008,0.008990134
-129.8,-0.00610144,0.39574107,0.022110199,0.009220764
-129.6,-0.006114791,0.395004718,0.023198582,0.009454193
-129.4,-0.006128185,0.394271065,0.024282625,0.009690498
-129.2,-0.006141623,0.393540123,0.025362781,0.009929753
-129,-0.006155104,0.392811898,0.026439485,0.010172035
-128.8,-0.00616863,0.392086398,0.02751316,0.010417419
-128.6,-0.006182199,0.391363629,0.028584212,0.010665979
-128.4,-0.006195813,0.390643596,0.029653036,0.010917791
-128.2,-0.006209471,0.389926304,0.030720012,0.01117293
-128,-0.006223175,0.389211757,0.031785507,0.011431472
-127.8,-0.006236923,0.388499957,0.032849876,0.01169349
-127.6,-0.006250717,0.387790905,0.033913461,0.011959061
-127.4,-0.006264556,0.387084604,0.034976593,0.01222826
-127.2,-0.006278441,0.386381053,0.036039591,0.01250116
-127,-0.006292371,0.385680252,0.037102762,0.012777839
-126.8,-0.006306348,0.3849822,0.038166405,0.01305837
-126.6,-0.006320372,0.384286895,0.039230805,0.013342829
-126.4,-0.006334442,0.383594337,0.04029624,0.013631291
-126.2,-0.006348558,0.382904521,0.041362975,0.013923832
-126,-0.006362722,0.382217444,0.042431268,0.014220527
-125.8,-0.006376934,0.381533103,0.043501366,0.014521451
-125.6,-0.006391192,0.380851494,0.044573507,0.01482668
-125.4,-0.006405499,0.380172611,0.045647922,0.01513629
-125.2,-0.006419854,0.379496451,0.04672483,0.015450355
-125,-0.006434257,0.378823006,0.047804444,0.015768953
-124.8,-0.006448708,0.378152272,0.048886968,0.016092158
-124.6,-0.006463208,0.377484241,0.049972598,0.016420046
-124.4,-0.006477757,0.376818907,0.051061523,0.016752694
-124.2,-0.006492355,0.376156264,0.052153924,0.017090178
-124,-0.006507003,0.375496304,0.053249972,0.017432572
-123.8,-0.006521701,0.374839019,0.054349836,0.017779954
-123.6,-0.006536448,0.374184401,0.055453672,0.0181324
-123.4,-0.006551245,0.373532443,0.056561633,0.018489985
-123.2,-0.006566093,0.372883135,0.057673865,0.018852785
-123,-0.006580992,0.37223647,0.058790505,0.019220878
-122.8,-0.006595941,0.371592437,0.059911685,0.019594339
-122.6,-0.006610942,0.370951029,0.061037531,0.019973244
-122.4,-0.006625993,0.370312236,0.062168162,0.02035767
-122.2,-0.006641097,0.369676048,0.063303692,0.020747691
-122,-0.006656252,0.369042456,0.064444226,0.021143386
-121.8,-0.006671459,0.368411449,0.065589868,0.021544828
-121.6,-0.006686719,0.367783019,0.066740712,0.021952096
-121.4,-0.006702031,0.367157154,0.067896848,0.022365263
-121.2,-0.006717396,0.366533845,0.06905836,0.022784406
-121,-0.006732814,0.365913081,0.070225328,0.0232096
-120.8,-0.006748285,0.365294852,0.071397825,0.023640921
-120.6,-0.00676381,0.364679147,0.072575919,0.024078445
-120.4,-0.006779389,0.364065955,0.073759673,0.024522245
-120.2,-0.006795021,0.363455265,0.074949146,0.024972397
-120,-0.006810708,0.362847067,0.076144391,0.025428975
-119.8,-0.006826449,0.36224135,0.077345455,0.025892054
-119.6,-0.006842244,0.361638103,0.078552383,0.026361708
-119.4,-0.006858095,0.361037314,0.079765212,0.02683801
-119.2,-0.006874,0.360438972,0.080983978,0.027321035
-119,-0.006889962,0.359843067,0.082208709,0.027810854
-118.8,-0.006905978,0.359249587,0.083439431,0.028307541
-118.6,-0.006922051,0.35865852,0.084676164,0.028811168
-118.4,-0.006938179,0.358069855,0.085918924,0.029321806
-118.2,-0.006954364,0.357483582,0.087167724,0.029839528
-118,-0.006970605,0.356899688,0.08842257,0.030364404
-117.8,-0.006986903,0.356318162,0.089683467,0.030896504
-117.6,-0.007003257,0.355738992,0.090950414,0.031435898
-117.4,-0.007019669,0.355162168,0.092223407,0.031982656
-117.2,-0.007036138,0.354587678,0.093502437,0.032536845
-117,-0.007052665,0.35401551,0.094787491,0.033098535
-116.8,-0.00706925,0.353445652,0.096078554,0.033667791
-116.6,-0.007085892,0.352878094,0.097375605,0.034244681
-116.4,-0.007102592,0.352312824,0.098678622,0.034829271
-116.2,-0.007119351,0.351749831,0.099987576,0.035421625
-116,-0.007136169,0.351189102,0.101302436,0.036021809
-115.8,-0.007153045,0.350630627,0.102623169,0.036629884
-115.6,-0.007169979,0.350074394,0.103949737,0.037245914
-115.4,-0.007186973,0.349520391,0.105282097,0.03786996
-115.2,-0.007204027,0.348968608,0.106620206,0.038502082
-115,-0.007221139,0.348419033,0.107964016,0.039142342
-114.8,-0.007238311,0.347871655,0.109313474,0.039790796
-114.6,-0.007255543,0.347326461,0.110668528,0.040447503
-114.4,-0.007272835,0.346783442,0.112029119,0.041112519
-114.2,-0.007290187,0.346242585,0.113395187,0.041785899
-114,-0.007307599,0.34570388,0.114766669,0.042467698
-113.8,-0.007325071,0.345167316,0.116143497,0.043157968
-113.6,-0.007342604,0.34463288,0.117525602,0.043856761
-113.4,-0.007360197,0.344100563,0.118912913,0.044564127
-113.2,-0.007377851,0.343570352,0.120305353,0.045280116
-113,-0.007395565,0.343042237,0.121702845,0.046004775
-112.8,-0.007413341,0.342516207,0.123105309,0.04673815
-112.6,-0.007431177,0.341992252,0.124512662,0.047480287
-112.4,-0.007449074,0.341470359,0.125924817,0.048231228
-112.2,-0.007467033,0.340950518,0.127341687,0.048991015
-112,-0.007485052,0.340432719,0.128763181,0.049759689
-111.8,-0.007503133,0.33991695,0.130189206,0.050537288
-111.6,-0.007521275,0.339403201,0.131619667,0.05132385
-111.4,-0.007539478,0.338891461,0.133054465,0.05211941
-111.2,-0.007557743,0.33838172,0.134493502,0.052924001
-111,-0.007576068,0.337873966,0.135936674,0.053737656
-110.8,-0.007594455,0.33736819,0.137383879,0.054560404
-110.6,-0.007612903,0.336864381,0.138835009,0.055392274
-110.4,-0.007631412,0.336362528,0.140289956,0.056233293
-110.2,-0.007649983,0.335862621,0.141748611,0.057083485
-110,-0.007668614,0.33536465,0.14321086,0.057942872
-109.8,-0.007687306,0.334868604,0.144676592,0.058811476
-109.6,-0.007706059,0.334374473,0.146145688,0.059689316
-109.4,-0.007724873,0.333882247,0.147618034,0.060576407
-109.2,-0.007743747,0.333391916,0.149093508,0.061472766
-109,-0.007762682,0.33290347,0.150571992,0.062378403
-108.8,-0.007781677,0.332416898,0.152053362,0.06329333
-108.6,-0.007800732,0.331932191,0.153537495,0.064217556
-108.4,-0.007819847,0.33144934,0.155024267,0.065151085
-108.2,-0.007839021,0.330968333,0.15651355,0.066093923
-108,-0.007858254,0.330489161,0.158005217,0.06704607
-107.8,-0.007877546,0.330011815,0.159499139,0.068007527
-107.6,-0.007896897,0.329536284,0.160995187,0.06897829
-107.4,-0.007916306,0.32906256,0.162493228,0.069958354
-107.2,-0.007935773,0.328590632,0.163993131,0.070947712
-107,-0.007955298,0.328120491,0.165494762,0.071946353
-106.8,-0.007974879,0.327652128,0.166997987,0.072954265
-106.6,-0.007994517,0.327185533,0.168502671,0.073971434
-106.4,-0.008014211,0.326720696,0.170008678,0.074997843
-106.2,-0.008033961,0.326257609,0.171515871,0.076033471
-106,-0.008053765,0.325796262,0.173024112,0.077078297
-105.8,-0.008073623,0.325336647,0.174533264,0.078132296
-105.6,-0.008093536,0.324878753,0.176043188,0.079195441
-105.4,-0.008113501,0.324422572,0.177553744,0.080267702
-105.2,-0.008133518,0.323968094,0.179064792,0.081349046
-105,-0.008153586,0.323515312,0.180576193,0.082439441
-104.8,-0.008173705,0.323064215,0.182087805,0.083538847
-104.6,-0.008193874,0.322614795,0.183599488,0.084647225
-104.4,-0.008214091,0.322167044,0.1851111,0.085764532
-104.2,-0.008234356,0.321720951,0.1866225,0.086890724
-104,-0.008254668,0.32127651,0.188133547,0.088025752
-103.8,-0.008275025,0.320833711,0.189644098,0.089169567
-103.6,-0.008295426,0.320392545,0.191154012,0.090322115
-103.4,-0.00831587,0.319953004,0.192663147,0.091483341
-103.2,-0.008336357,0.319515079,0.19417136,0.092653186
-103,-0.008356884,0.319078763,0.195678512,0.09383159
-102.8,-0.008377449,0.318644046,0.197184459,0.095018489
-102.6,-0.008398052,0.31821092,0.198689061,0.096213818
-102.4,-0.008418692,0.317779378,0.200192177,0.097417507
-102.2,-0.008439365,0.31734941,0.201693665,0.098629485
-102,-0.008460071,0.316921009,0.203193386,0.099849679
-101.8,-0.008480807,0.316494166,0.204691199,0.101078011
-101.6,-0.008501572,0.316068874,0.206186964,0.102314403
-101.4,-0.008522364,0.315645124,0.207680544,0.103558774
-101.2,-0.00854318,0.315222908,0.209171798,0.104811038
-101,-0.008564018,0.31480222,0.21066059,0.10607111
-100.8,-0.008584876,0.314383049,0.212146781,0.107338899
-100.6,-0.008605752,0.31396539,0.213630236,0.108614315
-100.4,-0.008626643,0.313549234,0.215110817,0.109897262
-100.2,-0.008647546,0.313134573,0.21658839,0.111187645
-100,-0.008668458,0.3127214,0.218062821,0.112485363
-99.8,-0.008689376,0.312309707,0.219533976,0.113790315
-99.6,-0.008710298,0.311899486,0.221001721,0.115102398
-99.4,-0.00873122,0.311490731,0.222465926,0.116421504
-99.2,-0.008752138,0.311083433,0.22392646,0.117747525
-99,-0.00877305,0.310677585,0.225383192,0.11908035
-98.8,-0.008793951,0.31027318,0.226835994,0.120419865
-98.6,-0.008814837,0.30987021,0.228284737,0.121765955
-98.4,-0.008835705,0.309468669,0.229729297,0.123118502
-98.2,-0.00885655,0.309068548,0.231169545,0.124477385
-98,-0.008877367,0.308669841,0.23260536,0.125842483
-97.8,-0.008898153,0.308272541,0.234036616,0.12721367
-97.6,-0.008918902,0.30787664,0.235463193,0.128590822
-97.4,-0.008939608,0.307482132,0.236884969,0.129973808
-97.2,-0.008960268,0.307089009,0.238301826,0.131362498
-97,-0.008980875,0.306697264,0.239713644,0.132756761
-96.8,-0.009001422,0.306306891,0.241120307,0.134156461
-96.6,-0.009021906,0.305917883,0.242521701,0.135561463
-96.4,-0.009042318,0.305530232,0.243917709,0.136971627
-96.2,-0.009062652,0.305143933,0.245308221,0.138386815
-96,-0.009082902,0.304758978,0.246693125,0.139806884
-95.8,-0.00910306,0.304375361,0.248072311,0.141231692
-95.6,-0.009123119,0.303993074,0.249445671,0.142661092
-95.4,-0.00914307,0.303612113,0.250813098,0.144094939
-95.2,-0.009162905,0.303232468,0.252174486,0.145533085
-95,-0.009182617,0.302854136,0.253529733,0.146975379
-94.8,-0.009202195,0.302477108,0.254878736,0.148421672
-94.6,-0.00922163,0.302101378,0.256221394,0.149871809
-94.4,-0.009240913,0.301726941,0.257557608,0.151325638
-94.2,-0.009260033,0.301353789,0.258887281,0.152783003
-94,-0.00927898,0.300981916,0.260210317,0.154243749
-93.8,-0.009297742,0.300611317,0.261526622,0.155707717
-93.6,-0.009316307,0.300241984,0.262836103,0.15717475
-93.4,-0.009334664,0.299873912,0.26413867,0.158644687
-93.2,-0.0093528,0.299507094,0.265434232,0.160117368
-93,-0.009370701,0.299141525,0.266722702,0.161592631
-92.8,-0.009388353,0.298777198,0.268003996,0.163070314
-92.6,-0.009405743,0.298414107,0.269278027,0.164550255
-92.4,-0.009422854,0.298052246,0.270544713,0.166032288
-92.2,-0.009439671,0.29769161,0.271803974,0.167516249
-92,-0.009456178,0.297332192,0.273055731,0.169001974
-91.8,-0.009472357,0.296973986,0.274299905,0.170489295
-91.6,-0.009488189,0.296616987,0.27553642,0.171978047
-91.4,-0.009503658,0.296261189,0.276765204,0.173468063
-91.2,-0.009518741,0.295906585,0.277986183,0.174959175
-91,-0.009533421,0.295553171,0.279199286,0.176451216
-90.8,-0.009547673,0.295200941,0.280404444,0.177944019
-90.6,-0.009561478,0.294849888,0.281601591,0.179437414
-90.4,-0.00957481,0.294500008,0.282790659,0.180931235
-90.2,-0.009587646,0.294151294,0.283971586,0.182425312
-90,-0.00959996,0.293803742,0.285144309,0.183919478
-89.8,-0.009611726,0.293457345,0.286308767,0.185413563
-89.6,-0.009622916,0.293112098,0.287464902,0.186907401
-89.4,-0.0096335,0.292767996,0.288612655,0.188400822
-89.2,-0.00964345,0.292425032,0.289751972,0.18989366
-89,-0.009652733,0.292083203,0.290882798,0.191385746
-88.8,-0.009661316,0.291742502,0.292005081,0.192876913
-88.6,-0.009669165,0.291402924,0.29311877,0.194366995
-88.4,-0.009676244,0.291064464,0.294223817,0.195855825
-88.2,-0.009682516,0.290727117,0.295320174,0.197343238
-88,-0.009687942,0.290390877,0.296407795,0.198829067
-87.8,-0.00969248,0.290055739,0.297486636,0.200313149
-87.6,-0.009696088,0.289721698,0.298556654,0.201795319
-87.4,-0.009698722,0.289388749,0.299617809,0.203275414
-87.2,-0.009700335,0.289056887,0.300670061,0.204753272
-87,-0.009700879,0.288726106,0.301713372,0.20622873
-86.8,-0.009700304,0.288396402,0.302747706,0.207701629
-86.6,-0.009698556,0.28806777,0.303773028,0.209171808
-86.4,-0.009695582,0.287740205,0.304789305,0.210639109
-86.2,-0.009691322,0.287413701,0.305796505,0.212103374
-86,-0.009685719,0.287088254,0.306794599,0.213564445
-85.8,-0.009678708,0.286763859,0.307783557,0.215022169
-85.6,-0.009670225,0.286440511,0.308763352,0.216476389
-85.4,-0.009660203,0.286118205,0.309733959,0.217926954
-85.2,-0.00964857,0.285796937,0.310695353,0.219373711
-85,-0.009635252,0.285476702,0.311647512,0.22081651
-84.8,-0.009620172,0.285157494,0.312590414,0.222255201
-84.6,-0.009603251,0.28483931,0.313524039,0.223689638
-84.4,-0.009584404,0.284522145,0.314448369,0.225119674
-84.2,-0.009563544,0.284205993,0.315363387,0.226545164
-84,-0.00954058,0.283890851,0.316269076,0.227965965
-83.8,-0.009515417,0.283576713,0.317165423,0.229381935
-83.6,-0.009487956,0.283263576,0.318052415,0.230792935
-83.4,-0.009458094,0.282951434,0.318930039,0.232198826
-83.2,-0.009425725,0.282640283,0.319798286,0.233599471
-83,-0.009390736,0.282330119,0.320657146,0.234994736
-82.8,-0.009353011,0.282020937,0.321506611,0.236384487
-82.6,-0.009312428,0.281712733,0.322346676,0.237768594
-82.4,-0.009268862,0.281405502,0.323177336,0.239146926
-82.2,-0.00922218,0.28109924,0.323998585,0.240519356
-82,-0.009172247,0.280793943,0.324810421,0.241885758
-81.8,-0.00911892,0.280489606,0.325612844,0.243246009
-81.6,-0.00906205,0.280186225,0.326405853,0.244599986
-81.4,-0.009001485,0.279883795,0.327189449,0.245947569
-81.2,-0.008937062,0.279582313,0.327963634,0.247288641
-81,-0.008868617,0.279281774,0.328728411,0.248623085
-80.8,-0.008795975,0.278982175,0.329483786,0.249950787
-80.6,-0.008718957,0.27868351,0.330229763,0.251271636
-80.4,-0.008637375,0.278385776,0.330966351,0.252585522
-80.2,-0.008551035,0.278088968,0.331693556,0.253892336
-80,-0.008459736,0.277793083,0.332411388,0.255191974
-79.8,-0.008363268,0.277498116,0.333119858,0.256484332
-79.6,-0.008261413,0.277204063,0.333818976,0.257769308
-79.4,-0.008153946,0.276910921,0.334508756,0.259046803
-79.2,-0.008040632,0.276618685,0.33518921,0.26031672
-79,-0.007921229,0.276327351,0.335860354,0.261578965
-78.8,-0.007795485,0.276036915,0.336522204,0.262833444
-78.6,-0.007663139,0.275747374,0.337174775,0.264080067
-78.4,-0.007523921,0.275458723,0.337818086,0.265318745
-78.2,-0.00737755,0.275170959,0.338452156,0.266549393
-78,-0.007223738,0.274884078,0.339077004,0.267771926
-77.8,-0.007062184,0.274598075,0.339692651,0.268986264
-77.6,-0.006892578,0.274312947,0.34029912,0.270192325
-77.4,-0.006714599,0.274028691,0.340896433,0.271390034
-77.2,-0.006527916,0.273745302,0.341484615,0.272579315
-77,-0.006332187,0.273462777,0.342063688,0.273760096
-76.8,-0.006127057,0.273181111,0.342633681,0.274932305
-76.6,-0.005912161,0.272900302,0.343194619,0.276095874
-76.4,-0.005687124,0.272620345,0.34374653,0.277250738
-76.2,-0.005451556,0.272341237,0.344289443,0.278396832
-76,-0.005205057,0.272062974,0.344823387,0.279534095
-75.8,-0.004947215,0.271785553,0.345348393,0.280662467
-75.6,-0.004677606,0.271508969,0.345864492,0.281781891
-75.4,-0.004395793,0.27123322,0.346371716,0.282892312
-75.2,-0.004101327,0.270958301,0.346870099,0.283993677
-75,-0.003793745,0.27068421,0.347359674,0.285085935
-74.8,-0.003472575,0.270410942,0.347840477,0.286169037
-74.6,-0.003137329,0.270138494,0.348312543,0.287242938
-74.4,-0.002787508,0.269866863,0.348775909,0.288307593
-74.2,-0.002422602,0.269596045,0.349230613,0.289362961
-74,-0.002042084,0.269326037,0.349676692,0.290409
-73.8,-0.00164542,0.269056835,0.350114185,0.291445673
-73.6,-0.00123206,0.268788436,0.350543134,0.292472945
-73.4,-0.000801443,0.268520836,0.350963577,0.293490782
-73.2,-0.000352997,0.268254032,0.351375558,0.294499152
-73,0.000113863,0.267988021,0.351779118,0.295498026
-72.8,0.000599733,0.267722799,0.3521743,0.296487376
-72.6,0.00110522,0.267458363,0.352561148,0.297467177
-72.4,0.001630941,0.267194709,0.352939706,0.298437406
-72.2,0.002177525,0.266931835,0.353310021,0.29939804
-72,0.002745609,0.266669738,0.353672138,0.300349061
-71.8,0.003335842,0.266408413,0.354026104,0.301290452
-71.6,0.00394888,0.266147857,0.354371965,0.302222195
-71.4,0.004585387,0.265888068,0.354709772,0.303144279
-71.2,0.005246036,0.265629042,0.355039572,0.304056691
-71,0.005931506,0.265370776,0.355361414,0.30495942
-70.8,0.006642483,0.265113267,0.35567535,0.305852461
-70.6,0.007379658,0.264856512,0.35598143,0.306735805
-70.4,0.008143726,0.264600507,0.356279705,0.307609449
-70.2,0.008935386,0.26434525,0.356570228,0.30847339
-70,0.00975534,0.264090737,0.356853051,0.309327627
-69.8,0.010604292,0.263836965,0.357128227,0.310172162
-69.6,0.011482945,0.263583931,0.357395812,0.311006997
-69.4,0.012392003,0.263331632,0.357655858,0.311832137
-69.2,0.013332166,0.263080066,0.357908422,0.312647587
-69,0.014304134,0.262829228,0.358153558,0.313453356
-68.8,0.015308601,0.262579117,0.358391323,0.314249453
-68.6,0.016346253,0.262329729,0.358621774,0.315035888
-68.4,0.017417774,0.26208106,0.358844968,0.315812675
-68.2,0.018523835,0.261833109,0.359060963,0.316579828
-68,0.019665098,0.261585872,0.359269816,0.317337362
-67.8,0.020842214,0.261339346,0.359471586,0.318085296
-67.6,0.022055822,0.261093529,0.359666333,0.318823646
-67.4,0.023306543,0.260848417,0.359854116,0.319552435
-67.2,0.024594984,0.260604008,0.360034996,0.320271683
-67,0.025921733,0.260360298,0.360209031,0.320981414
-66.8,0.027287358,0.260117286,0.360376284,0.321681652
-66.6,0.028692407,0.259874967,0.360536815,0.322372424
-66.4,0.030137402,0.25963334,0.360690686,0.323053756
-66.2,0.031622841,0.2593924,0.36083796,0.323725677
-66,0.033149198,0.259152147,0.360978697,0.324388218
-65.8,0.034716914,0.258912576,0.361112961,0.325041409
-65.6,0.036326403,0.258673686,0.361240814,0.325685283
-65.4,0.037978045,0.258435473,0.361362321,0.326319874
-65.2,0.039672188,0.258197934,0.361477543,0.326945216
-65,0.041409145,0.257961067,0.361586546,0.327561346
-64.8,0.043189189,0.25772487,0.361689392,0.328168302
-64.6,0.045012559,0.257489339,0.361786146,0.328766121
-64.4,0.046879449,0.257254471,0.361876874,0.329354843
-64.2,0.048790015,0.257020265,0.361961638,0.32993451
-64,0.050744368,0.256786717,0.362040504,0.330505162
-63.8,0.052742577,0.256553826,0.362113538,0.331066843
-63.6,0.054784661,0.256321587,0.362180804,0.331619597
-63.4,0.056870597,0.256089999,0.362242367,0.332163468
-63.2,0.059000311,0.255859059,0.362298294,0.332698502
-63,0.06117368,0.255628764,0.362348649,0.333224747
-62.8,0.06339053,0.255399113,0.362393498,0.33374225
-62.6,0.06565064,0.255170101,0.362432907,0.334251059
-62.4,0.067953732,0.254941727,0.362466942,0.334751224
-62.2,0.070299479,0.254713989,0.362495669,0.335242796
-62,0.072687501,0.254486883,0.362519154,0.335725826
-61.8,0.075117363,0.254260407,0.362537463,0.336200366
-61.6,0.077588577,0.25403456,0.362550661,0.336666469
-61.4,0.080100603,0.253809337,0.362558815,0.337124189
-61.2,0.082652845,0.253584737,0.36256199,0.33757358
-61,0.085244654,0.253360757,0.362560253,0.338014698
-60.8,0.087875328,0.253137395,0.36255367,0.338447598
-60.6,0.090544111,0.252914649,0.362542307,0.338872337
-60.4,0.093250196,0.252692515,0.362526228,0.339288972
-60.2,0.095992722,0.252470992,0.362505501,0.339697562
-60,0.098770779,0.252250077,0.36248019,0.340098165
-59.8,0.101583404,0.252029768,0.362450362,0.34049084
-59.6,0.104429588,0.251810062,0.362416082,0.340875647
-59.4,0.107308272,0.251590957,0.362377414,0.341252646
-59.2,0.110218349,0.251372451,0.362334425,0.341621899
-59,0.11315867,0.251154542,0.362287179,0.341983467
-58.8,0.116128038,0.250937226,0.362235741,0.342337411
-58.6,0.119125218,0.250720502,0.362180176,0.342683794
-58.4,0.122148931,0.250504367,0.362120549,0.34302268
-58.2,0.125197862,0.25028882,0.362056923,0.343354132
-58,0.128270657,0.250073857,0.361989363,0.343678213
-57.8,0.13136593,0.249859477,0.361917933,0.343994987
-57.6,0.13448226,0.249645677,0.361842697,0.34430452
-57.4,0.137618196,0.249432455,0.361763718,0.344606877
-57.2,0.140772262,0.249219808,0.361681059,0.344902122
-57,0.143942952,0.249007736,0.361594783,0.345190322
-56.8,0.147128741,0.248796234,0.361504953,0.345471542
-56.6,0.15032808,0.248585302,0.361411632,0.345745849
-56.4,0.153539402,0.248374936,0.361314881,0.34601331
-56.2,0.156761127,0.248165136,0.361214763,0.346273991
-56,0.159991659,0.247955897,0.361111339,0.34652796
-55.8,0.163229393,0.24774722,0.36100467,0.346775284
-55.6,0.166472714,0.2475391,0.360894818,0.347016031
